step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
237,8938,474,0.07136240070685744,0.5,0.5,,,,,,,,,
238,8972,476,0.06372146941721439,0.5,0.5,,,,,,,,,
239,9006,478,0.04727584467269481,0.5,0.5,,,,,,,,,
240,9056,480,0.04465439659853776,0.5,0.5,,,,,,,,,
241,9106,482,0.07251962825655937,0.0,0.0,0.0547286021988839,0.5,0.5,,,,,,
242,9140,484,0.0490100876078941,1.0,1.0,,,,,,,,,
243,9174,486,0.0524972052872181,1.0,1.0,,,,,,,,,
244,9208,488,0.06985041547566652,0.5,0.5,,,,,,,,,
245,9242,490,0.08267765475437044,0.5,0.5,,,,,,,,,
246,9260,492,0.05409349001944065,1.0,1.0,,,,,,,,,
247,9294,494,0.055227551069110634,1.0,1.0,,,,,,,,,
248,9328,496,0.05281642507761716,1.0,1.0,,,,,,,,,
249,9362,498,0.09014552438631655,0.5,0.5,0.03814910754561424,1.0,1.0,,,,,,
250,9412,500,0.027525492366403337,1.0,1.0,,,,,,,,,
251,9462,502,0.05638929470131795,0.5,0.5,,,,,,,,,
252,9496,504,0.11799444030970334,0.0,0.0,,,,,,,,,
253,9530,506,0.12356388509273529,0.0,0.0,,,,,,,,,
254,9564,508,0.06311495244503022,0.5,0.5,,,,,,,,,
255,9598,510,0.08994443826377392,0.5,0.5,,,,,,,,,
256,9648,512,0.05574940653362622,0.0,0.0,,,,,,,,,
257,9698,514,0.04684492317338785,1.0,1.0,0.07326469058170915,0.5,0.5,,,,,,
258,9716,516,0.09452384598553182,1.0,1.0,,,,,,,,,
259,9766,518,0.043007980175316325,1.0,1.0,,,,,,,,,
260,9816,520,0.05345431598524253,0.5,0.5,,,,,,,,,
261,9850,522,0.09301868604496122,0.0,0.0,,,,,,,,,
262,9884,524,0.08390070831403136,0.5,0.5,,,,,,,,,
263,9918,526,0.049494149573147295,1.0,1.0,,,,,,,,,
264,9952,528,0.055850605471059675,0.5,0.5,,,,,,,,,
265,10002,530,0.046408944229284925,0.5,0.5,0.0466184595040977,1.0,1.0,,,,,,
266,10036,532,0.0660317087173462,1.0,1.0,,,,,,,,,
267,10054,534,0.10983792394399644,0.5,0.5,,,,,,,,,
268,10072,536,0.07366509329527618,1.0,1.0,,,,,,,,,
269,10106,538,0.09132634598761796,0.0,0.0,,,,,,,,,
270,10172,540,0.04390908630564808,0.5,0.5,,,,,,,,,
271,10222,542,0.065359792423745,0.5,0.5,,,,,,,,,
272,10256,544,0.042276891339570286,1.0,1.0,,,,,,,,,
273,10290,546,0.07195932155475021,0.5,0.5,0.06960333396680653,0.5,0.5,,,,,,
274,10324,548,0.05627519018016755,0.5,0.5,,,,,,,,,
275,10358,550,0.0613370197918266,1.0,1.0,,,,,,,,,
276,10408,552,0.05369737071295579,0.5,0.5,,,,,,,,,
277,10458,554,0.04363176070153713,0.5,0.5,,,,,,,,,
278,10492,556,0.06506602998822927,1.0,1.0,,,,,,,,,
279,10542,558,0.03413186726160348,1.0,1.0,,,,,,,,,
280,10576,560,0.04183313224464655,1.0,1.0,,,,,,,,,
281,10610,562,0.056721598519943656,0.5,0.5,0.06180735974106938,0.0,0.0,,,,,,
282,10644,564,0.04818449393846095,1.0,1.0,,,,,,,,,
283,10678,566,0.03084208626765758,1.0,1.0,,,,,,,,,
284,10712,568,0.06347710536327213,0.5,0.5,,,,,,,,,
285,10746,570,0.03476550100371241,1.0,1.0,,,,,,,,,
286,10780,572,0.03900573952123523,1.0,1.0,,,,,,,,,
