step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
226,50128,1808,0.032030291938222946,0.625,0.625,,,,,,,,,
227,50264,1816,0.06940577833447606,0.625,0.625,,,,,,,,,
228,50464,1824,0.044246701408798494,0.75,0.75,,,,,,,,,
229,50728,1832,0.03248203280963935,1.0,1.0,,,,,,,,,
230,50928,1840,0.05606084250224133,0.5,0.5,,,,,,,,,
231,51192,1848,0.026220060809282585,0.75,0.75,,,,,,,,,
232,51392,1856,0.04267644520228108,0.625,0.625,,,,,,,,,
233,51592,1864,0.03654495771974325,0.875,0.875,0.038158523567641774,0.75,0.75,,,,,,
234,51728,1872,0.048397114293184135,0.875,0.875,,,,,,,,,
235,52056,1880,0.03788470168178902,0.5,0.5,,,,,,,,,
236,52384,1888,0.03511887122131884,0.625,0.625,,,,,,,,,
237,52520,1896,0.07015894088021013,0.625,0.625,,,,,,,,,
238,52848,1904,0.03483568798564375,0.625,0.625,,,,,,,,,
239,53048,1912,0.048216339837138855,0.5,0.5,,,,,,,,,
240,53248,1920,0.061908228292595596,0.25,0.25,,,,,,,,,
241,53384,1928,0.055275752269662914,0.875,0.875,0.04778564698528498,0.5,0.5,,,,,,
242,53520,1936,0.05924108464736491,0.75,0.75,,,,,,,,,
243,53784,1944,0.03135633312864229,0.75,0.75,,,,,,,,,
244,53984,1952,0.04230007540434599,0.75,0.75,,,,,,,,,
245,54120,1960,0.05900002337992192,0.75,0.75,,,,,,,,,
246,54448,1968,0.035892567811533806,0.625,0.625,,,,,,,,,
247,54968,1976,0.020759192699915732,0.625,0.625,,,,,,,,,
248,55168,1984,0.0368930026392142,0.75,0.75,,,,,,,,,
249,55368,1992,0.05220836638162533,0.5,0.5,0.04879185368617375,0.625,0.625,,,,,,
250,55568,2000,0.04177574451314286,0.75,0.75,,,,,,,,,
251,55704,2008,0.06015052570961415,0.625,0.625,,,,,,,,,
252,55840,2016,0.047939117928035554,1.0,1.0,,,,,,,,,
253,56168,2024,0.03000477499701083,0.75,0.75,,,,,,,,,
254,56368,2032,0.052783445599488915,0.625,0.625,,,,,,,,,
255,56632,2040,0.040928560004103935,0.625,0.625,,,,,,,,,
256,56832,2048,0.035208255651717375,0.75,0.75,,,,,,,,,
257,57096,2056,0.030066418398637322,0.875,0.875,0.05374765077916284,0.25,0.25,,,,,,
258,57488,2064,0.024709913911453135,0.75,0.75,,,,,,,,,
259,57624,2072,0.06851737108780072,0.625,0.625,,,,,,,,,
260,57760,2080,0.07078871276113204,0.625,0.625,,,,,,,,,
261,57960,2088,0.047331190487214674,0.625,0.625,,,,,,,,,
262,58224,2096,0.03788896096404642,0.625,0.625,,,,,,,,,
263,58360,2104,0.0650434880843386,0.625,0.625,,,,,,,,,
264,58560,2112,0.04261795292918882,0.75,0.75,,,,,,,,,
265,58760,2120,0.05389181109145285,0.5,0.5,0.0387471453504016,0.875,0.875,,,,,,
266,58896,2128,0.0813710245024413,0.5,0.5,,,,,,,,,
267,59096,2136,0.0461123370565474,0.625,0.625,,,,,,,,,
268,59296,2144,0.04852105347672477,0.5,0.5,,,,,,,,,
269,59560,2152,0.03448215665761381,0.5,0.5,,,,,,,,,
270,59760,2160,0.0502727856238683,0.75,0.75,,,,,,,,,
271,60024,2168,0.03741442663129419,0.375,0.375,,,,,,,,,
272,60160,2176,0.05775606940966099,0.875,0.875,,,,,,,,,
273,60360,2184,0.04771139966323972,0.625,0.625,0.038212141857948155,0.5,0.5,,,,,,
274,60496,2192,0.06996167758712546,0.5,0.5,,,,,,,,,
275,60696,2200,0.04505345393282672,0.625,0.625,,,,,,,,,
276,60896,2208,0.053167772364492216,0.375,0.375,,,,,,,,,
277,61096,2216,0.04897500141213337,0.25,0.25,,,,,,,,,
278,61232,2224,0.07234552395530046,0.75,0.75,,,,,,,,,
279,61432,2232,0.04937497910733025,0.75,0.75,,,,,,,,,
280,61632,2240,0.04804053733280549,0.625,0.625,,,,,,,,,
281,61896,2248,0.033137503287289295,0.75,0.75,0.0487716558172057,0.5,0.5,,,,,,
282,62032,2256,0.07031628038734197,0.625,0.625,,,,,,,,,
283,62360,2264,0.032941962023265665,0.625,0.625,,,,,,,,,
284,62496,2272,0.05994646730832756,0.75,0.75,,,,,,,,,
285,62632,2280,0.05529452340677381,0.75,0.75,,,,,,,,,
286,62768,2288,0.05898728109896183,0.75,0.75,,,,,,,,,
287,62968,2296,0.055309922861245774,0.875,0.875,,,,,,,,,
288,63168,2304,0.05847139204541842,0.875,0.875,,,,,,,,,
289,63304,2312,0.06839885354507715,0.75,0.75,0.03837870999472216,0.75,0.75,,,,,,
290,63504,2320,0.03654618908651173,1.0,1.0,,,,,,,,,
291,63640,2328,0.05172123308293521,0.75,0.75,,,,,,,,,
292,63968,2336,0.028318329950794575,0.875,0.875,,,,,,,,,
293,64168,2344,0.046384929393728576,0.625,0.625,,,,,,,,,
294,64368,2352,0.05429270185995847,0.625,0.625,,,,,,,,,
295,64568,2360,0.050844860801783694,0.5,0.5,,,,,,,,,
296,64768,2368,0.04890481210313738,0.75,0.75,,,,,,,,,
297,64968,2376,0.04536895701894536,0.5,0.5,0.05649559735630949,0.25,0.25,,,,,,
298,65232,2384,0.04151222395186778,0.75,0.75,,,,,,,,,
299,65432,2392,0.05629231064890822,0.25,0.25,,,,,,,,,
300,65632,2400,0.04476440790419778,0.875,0.875,,,,,,,,,
301,65832,2408,0.04108943446539342,0.875,0.875,,,,,,,,,
302,66032,2416,0.0395581878349185,0.625,0.625,,,,,,,,,
303,66296,2424,0.03796569058205933,0.75,0.75,,,,,,,,,
304,66496,2432,0.055653371379400296,0.5,0.5,,,,,,,,,
305,66760,2440,0.037333837817423055,0.75,0.75,0.037582305346926054,0.75,0.75,,,,,,
306,67024,2448,0.04070836531696841,0.5,0.5,,,,,,,,,
307,67160,2456,0.08612998493714258,0.375,0.375,,,,,,,,,
308,67296,2464,0.06738008518470451,0.75,0.75,,,,,,,,,
309,67624,2472,0.029886860949918624,0.875,0.875,,,,,,,,,
310,67760,2480,0.05423937553074211,0.875,0.875,,,,,,,,,
311,67960,2488,0.05071967253771922,0.625,0.625,,,,,,,,,
312,68160,2496,0.05942395781942953,0.5,0.5,,,,,,,,,
313,68360,2504,0.0515367907906572,0.25,0.25,0.044153159507550305,0.625,0.625,,,,,,
314,68496,2512,0.06775171601213514,0.5,0.5,,,,,,,,,
315,68760,2520,0.042518029632046817,0.5,0.5,,,,,,,,,
316,68960,2528,0.05188849858939648,0.5,0.5,,,,,,,,,
317,69160,2536,0.04239842355251313,0.875,0.875,,,,,,,,,
318,69360,2544,0.046785170693571375,0.625,0.625,,,,,,,,,
319,69624,2552,0.039145225186366595,0.625,0.625,,,,,,,,,
320,69888,2560,0.05634708336554468,0.125,0.125,,,,,,,,,
321,70024,2568,0.05968073316849769,0.75,0.75,0.05421895199920983,0.625,0.625,,,,,,
322,70288,2576,0.037189876647898926,0.625,0.625,,,,,,,,,
323,70424,2584,0.06424103713594377,0.625,0.625,,,,,,,,,
324,70560,2592,0.07291469446383417,0.75,0.75,,,,,,,,,
325,70824,2600,0.045617055781185634,0.375,0.375,,,,,,,,,
326,71024,2608,0.044718933465580146,0.75,0.75,,,,,,,,,
327,71224,2616,0.05133002739710113,0.625,0.625,,,,,,,,,
328,71424,2624,0.043421059610943,0.625,0.625,,,,,,,,,
329,71624,2632,0.03975368976748238,0.625,0.625,0.049187026647850865,0.75,0.75,,,,,,
330,71888,2640,0.0404427997698076,0.375,0.375,,,,,,,,,
331,72088,2648,0.03996939485038941,0.75,0.75,,,,,,,,,
332,72288,2656,0.05916744391744336,0.5,0.5,,,,,,,,,
333,72744,2664,0.02342486215356205,0.5,0.5,,,,,,,,,
334,72880,2672,0.05677830081665889,0.625,0.625,,,,,,,,,
335,73016,2680,0.05375100059784017,0.875,0.875,,,,,,,,,
336,73216,2688,0.044220535682203875,0.75,0.75,,,,,,,,,
337,73352,2696,0.05932494546985254,0.75,0.75,0.07974869602359833,0.375,0.375,,,,,,
338,73616,2704,0.037525184971746055,0.625,0.625,,,,,,,,,
339,73752,2712,0.052084746444597846,0.875,0.875,,,,,,,,,
340,73952,2720,0.049441785970702756,0.625,0.625,,,,,,,,,
341,74152,2728,0.055398841739321754,0.625,0.625,,,,,,,,,
342,74352,2736,0.034287399975582965,1.0,1.0,,,,,,,,,
343,74552,2744,0.05126741097619136,0.5,0.5,,,,,,,,,
344,74752,2752,0.05218342189677059,0.625,0.625,,,,,,,,,
345,74952,2760,0.044208114268258214,0.75,0.75,0.03767683420516551,0.5,0.5,,,,,,
346,75152,2768,0.06166018217802047,0.375,0.375,,,,,,,,,
347,75288,2776,0.05206078539020383,0.75,0.75,,,,,,,,,
348,75424,2784,0.06988151132536587,0.5,0.5,,,,,,,,,
349,75560,2792,0.05886928406776861,0.625,0.625,,,,,,,,,
350,75760,2800,0.040622000762571886,0.625,0.625,,,,,,,,,
351,75896,2808,0.05173654333106242,0.875,0.875,,,,,,,,,
352,76160,2816,0.04123848249379081,0.5,0.5,,,,,,,,,
353,76424,2824,0.05524231404444436,0.75,0.75,0.05746959210780915,0.625,0.625,,,,,,
354,76688,2832,0.03854403814446415,0.5,0.5,,,,,,,,,
355,76952,2840,0.03785780703736236,0.5,0.5,,,,,,,,,
356,77152,2848,0.04401115501338305,0.375,0.375,,,,,,,,,
357,77352,2856,0.05179306082117061,0.5,0.5,,,,,,,,,
358,77552,2864,0.04029182606997589,0.75,0.75,,,,,,,,,
359,77816,2872,0.050229497612454,0.5,0.5,,,,,,,,,
360,78016,2880,0.041390514985347786,0.75,0.75,,,,,,,,,
361,78280,2888,0.039507735753431916,0.875,0.875,0.07339787559583782,0.5,0.5,,,,,,
362,78480,2896,0.05071307171446582,0.625,0.625,,,,,,,,,
363,78680,2904,0.053744817599654195,0.25,0.25,,,,,,,,,
364,78880,2912,0.05423958539962768,0.5,0.5,,,,,,,,,
365,79080,2920,0.04738351305015385,0.25,0.25,,,,,,,,,
366,79280,2928,0.04893147634031872,0.375,0.375,,,,,,,,,
367,79480,2936,0.04758414568379521,0.75,0.75,,,,,,,,,
368,79616,2944,0.07040303099434822,0.375,0.375,,,,,,,,,
369,79816,2952,0.05858865361039838,0.375,0.375,0.09848755105864257,0.375,0.375,,,,,,
370,80016,2960,0.04749216559963921,0.375,0.375,,,,,,,,,
371,80280,2968,0.036134957375470546,0.75,0.75,,,,,,,,,
372,80480,2976,0.04145495288694898,0.75,0.75,,,,,,,,,
373,80680,2984,0.05351937671191991,0.5,0.5,,,,,,,,,
374,80944,2992,0.04223028042819351,0.625,0.625,,,,,,,,,
375,81144,3000,0.049610971404860406,0.75,0.75,,,,,,,,,
376,81344,3008,0.037757617055128014,0.875,0.875,,,,,,,,,
377,81480,3016,0.06322503235656768,0.625,0.625,0.0499412616652747,0.625,0.625,,,,,,
378,81680,3024,0.04597071219235658,0.75,0.75,,,,,,,,,
379,81944,3032,0.055709077245555814,0.375,0.375,,,,,,,,,
380,82272,3040,0.028665994869545103,0.625,0.625,,,,,,,,,
381,82600,3048,0.0355682304892689,0.625,0.625,,,,,,,,,
382,82800,3056,0.05248790507515272,0.625,0.625,,,,,,,,,
383,83000,3064,0.03873607868949572,0.75,0.75,,,,,,,,,
384,83264,3072,0.034439675128087405,0.625,0.625,,,,,,,,,
385,83464,3080,0.043708660801251735,0.75,0.75,0.051528512916217246,0.625,0.625,,,,,,
