step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
165,6266,330,0.049623263453443846,0.5,0.5,,,,,,,,,
166,6300,332,0.06950815439224245,0.5,0.5,,,,,,,,,
167,6334,334,0.06407027997076513,0.5,0.5,,,,,,,,,
168,6384,336,0.05225666063527266,0.5,0.5,,,,,,,,,
169,6418,338,0.06537180054932831,0.5,0.5,0.08307924629189074,0.5,0.5,,,,,,
170,6452,340,0.08823248159140348,0.0,0.0,,,,,,,,,
171,6486,342,0.06638268378563225,0.5,0.5,,,,,,,,,
172,6520,344,0.07281167905777693,1.0,1.0,,,,,,,,,
173,6554,346,0.08237916778773069,0.5,0.5,,,,,,,,,
174,6588,348,0.07004446106031537,0.5,0.5,,,,,,,,,
175,6638,350,0.04742332824816307,1.0,1.0,,,,,,,,,
176,6672,352,0.07191616795957088,0.5,0.5,,,,,,,,,
177,6706,354,0.08773480650037527,0.0,0.0,0.07750951059162617,0.0,0.0,,,,,,
178,6740,356,0.0823028252273798,0.5,0.5,,,,,,,,,
179,6774,358,0.08345136210322379,0.5,0.5,,,,,,,,,
180,6808,360,0.06667980533093215,0.5,0.5,,,,,,,,,
181,6858,362,0.050284283235669136,1.0,1.0,,,,,,,,,
182,6892,364,0.07288257833570241,0.5,0.5,,,,,,,,,
183,6926,366,0.07123891931027174,0.5,0.5,,,,,,,,,
184,6960,368,0.06247939586639404,1.0,1.0,,,,,,,,,
185,6994,370,0.05898228127509356,0.5,0.5,0.10758909810334442,0.5,0.5,,,,,,
186,7028,372,0.09028429392725229,0.5,0.5,,,,,,,,,
187,7110,374,0.03327390030957759,1.0,1.0,,,,,,,,,
188,7160,376,0.04357608610143263,1.0,1.0,,,,,,,,,
189,7194,378,0.07311264546588063,0.5,0.5,,,,,,,,,
190,7228,380,0.07918672744184733,0.5,0.5,,,,,,,,,
191,7278,382,0.07051876942316691,0.5,0.5,,,,,,,,,
192,7328,384,0.04757113387187322,1.0,1.0,,,,,,,,,
193,7378,386,0.05502540908753873,0.5,0.5,0.049674546029418704,1.0,1.0,,,,,,
194,7412,388,0.058742687143385416,1.0,1.0,,,,,,,,,
195,7462,390,0.042030529715120786,0.5,0.5,,,,,,,,,
196,7528,392,0.045510118782985956,0.5,0.5,,,,,,,,,
197,7562,394,0.06827657733112573,1.0,1.0,,,,,,,,,
198,7580,396,0.13369093053042888,0.5,0.5,,,,,,,,,
199,7598,398,0.10790842145681381,0.5,0.5,,,,,,,,,
200,7648,400,0.05327085601786772,0.5,0.5,,,,,,,,,
201,7682,402,0.09374331479892135,0.5,0.5,0.08510158600906532,0.0,0.0,,,,,,
202,7716,404,0.08711270064115524,0.5,0.5,,,,,,,,,
203,7750,406,0.04792010420933367,1.0,1.0,,,,,,,,,
204,7784,408,0.07413023766130208,0.5,0.5,,,,,,,,,
205,7818,410,0.07652204982936382,0.5,0.5,,,,,,,,,
206,7868,412,0.06763557519763706,0.0,0.0,,,,,,,,,
207,7918,414,0.05843756263454756,0.5,0.5,,,,,,,,,
208,7968,416,0.05492478579282761,0.5,0.5,,,,,,,,,
209,8002,418,0.05549365185201168,0.5,0.5,0.07701863329857588,0.5,0.5,,,,,,
210,8036,420,0.09246378391981125,0.0,0.0,,,,,,,,,
211,8070,422,0.06612390611320734,1.0,1.0,,,,,,,,,
212,8104,424,0.07992068020626902,0.5,0.5,,,,,,,,,
213,8138,426,0.09170888964086772,0.0,0.0,,,,,,,,,
214,8172,428,0.08114522550255059,0.5,0.5,,,,,,,,,
215,8206,430,0.06418460635468363,0.0,0.0,,,,,,,,,
216,8240,432,0.07446884229779244,0.5,0.5,,,,,,,,,
217,8274,434,0.0797772416099906,0.5,0.5,0.06483781788498164,0.5,0.5,,,,,,
218,8308,436,0.07491328448057176,0.5,0.5,,,,,,,,,
219,8342,438,0.08214909575879573,0.0,0.0,,,,,,,,,
220,8392,440,0.050544503728548684,0.5,0.5,,,,,,,,,
221,8426,442,0.06909717585891487,0.5,0.5,,,,,,,,,
222,8460,444,0.05943500839173793,0.5,0.5,,,,,,,,,
223,8494,446,0.08144769597798587,0.0,0.0,,,,,,,,,
224,8512,448,0.11041648536920548,1.0,1.0,,,,,,,,,
225,8546,450,0.04278527397662402,1.0,1.0,0.07385950846597553,1.0,1.0,,,,,,
