step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
249,53448,1992,0.04263397233521876,0.875,0.875,0.03119356588194413,0.375,0.375,,,,,,
250,53904,2000,0.020797103165781927,0.875,0.875,,,,,,,,,
251,54168,2008,0.0410000068868976,0.375,0.375,,,,,,,,,
252,54368,2016,0.03527039295683304,0.875,0.875,,,,,,,,,
253,54504,2024,0.0715591508639045,0.5,0.5,,,,,,,,,
254,54704,2032,0.04625749364805718,0.625,0.625,,,,,,,,,
255,55096,2040,0.02677696135127917,0.75,0.75,,,,,,,,,
256,55296,2048,0.05759538712406842,0.75,0.75,,,,,,,,,
257,55496,2056,0.03677736330156525,1.0,1.0,0.03672586089000106,0.625,0.625,,,,,,
258,55696,2064,0.05634815847501159,0.5,0.5,,,,,,,,,
259,55832,2072,0.054525074553675945,0.875,0.875,,,,,,,,,
260,56032,2080,0.04722091333940625,0.75,0.75,,,,,,,,,
261,56296,2088,0.033241963554173706,0.625,0.625,,,,,,,,,
262,56560,2096,0.0300767628941685,1.0,1.0,,,,,,,,,
263,56760,2104,0.044341332198431095,0.625,0.625,,,,,,,,,
264,56896,2112,0.06962539865169674,0.5,0.5,,,,,,,,,
265,57096,2120,0.04146845467000579,0.75,0.75,0.06632078231312336,0.625,0.625,,,,,,
266,57232,2128,0.06277220268733799,0.625,0.625,,,,,,,,,
267,57496,2136,0.035160316164838154,0.625,0.625,,,,,,,,,
268,57696,2144,0.038257026903641723,0.75,0.75,,,,,,,,,
269,57896,2152,0.037106163317027194,0.875,0.875,,,,,,,,,
270,58096,2160,0.04327746162967135,0.875,0.875,,,,,,,,,
271,58232,2168,0.05744911517482251,0.875,0.875,,,,,,,,,
272,58496,2176,0.027575477720238273,0.875,0.875,,,,,,,,,
273,58760,2184,0.04473671753192321,0.5,0.5,0.03792824271833524,0.5,0.5,,,,,,
274,58960,2192,0.04402848623072108,0.625,0.625,,,,,,,,,
275,59224,2200,0.04920632507884875,0.5,0.5,,,,,,,,,
276,59616,2208,0.03396222637927471,0.375,0.375,,,,,,,,,
277,59880,2216,0.046874008098966434,0.625,0.625,,,,,,,,,
278,60080,2224,0.04809791633005564,0.625,0.625,,,,,,,,,
279,60280,2232,0.0357454662832121,1.0,1.0,,,,,,,,,
280,60480,2240,0.04416280385727684,0.75,0.75,,,,,,,,,
281,60744,2248,0.04536878995131701,0.5,0.5,0.02420987116917968,0.75,0.75,,,,,,
282,60880,2256,0.05750562335830182,0.75,0.75,,,,,,,,,
283,61080,2264,0.03611201697029173,0.875,0.875,,,,,,,,,
284,61280,2272,0.04013162870891392,0.75,0.75,,,,,,,,,
285,61544,2280,0.03504869797616266,0.75,0.75,,,,,,,,,
286,61744,2288,0.04579032582851748,0.75,0.75,,,,,,,,,
287,61880,2296,0.05048135039629415,0.875,0.875,,,,,,,,,
288,62080,2304,0.041150111972043914,0.625,0.625,,,,,,,,,
289,62344,2312,0.03685080380062573,0.625,0.625,0.060298780587036166,0.875,0.875,,,,,,
290,62544,2320,0.027906058936690292,1.0,1.0,,,,,,,,,
291,62744,2328,0.046068047525671625,0.625,0.625,,,,,,,,,
292,63072,2336,0.022078854835126543,0.875,0.875,,,,,,,,,
293,63272,2344,0.04251657409671073,0.75,0.75,,,,,,,,,
294,63472,2352,0.037799578248523175,0.75,0.75,,,,,,,,,
295,63736,2360,0.022997807615611238,1.0,1.0,,,,,,,,,
296,63936,2368,0.05560814428453645,0.5,0.5,,,,,,,,,
297,64200,2376,0.034082085823320084,0.75,0.75,0.03982646729700112,0.75,0.75,,,,,,
298,64400,2384,0.02969107680527183,0.875,0.875,,,,,,,,,
299,64536,2392,0.07474252765299752,0.625,0.625,,,,,,,,,
300,64736,2400,0.04590839495416731,0.75,0.75,,,,,,,,,
301,64936,2408,0.047510802123385175,0.75,0.75,,,,,,,,,
302,65200,2416,0.02617579078418203,0.875,0.875,,,,,,,,,
303,65400,2424,0.049949821849198384,0.625,0.625,,,,,,,,,
304,65600,2432,0.035267373599732914,0.875,0.875,,,,,,,,,
305,65800,2440,0.034423286261347434,0.75,0.75,0.050228327838703984,0.75,0.75,,,,,,
306,66064,2448,0.04986944768577815,0.375,0.375,,,,,,,,,
307,66328,2456,0.047566151303472,0.5,0.5,,,,,,,,,
308,66528,2464,0.04701701271347702,0.625,0.625,,,,,,,,,
309,66792,2472,0.030341641348786648,0.625,0.625,,,,,,,,,
310,66992,2480,0.0413290721795056,0.75,0.75,,,,,,,,,
311,67192,2488,0.06290826993683973,0.75,0.75,,,,,,,,,
312,67392,2496,0.04149055125347028,0.625,0.625,,,,,,,,,
313,67528,2504,0.05242402960546315,1.0,1.0,0.03449198666145094,0.75,0.75,,,,,,
314,67728,2512,0.033549325795223316,0.75,0.75,,,,,,,,,
315,67928,2520,0.0440310749815156,0.75,0.75,,,,,,,,,
316,68192,2528,0.05902631399454549,0.25,0.25,,,,,,,,,
317,68456,2536,0.03662850196356886,0.375,0.375,,,,,,,,,
318,68592,2544,0.06087876522447914,0.5,0.5,,,,,,,,,
319,68792,2552,0.05115599325547615,0.375,0.375,,,,,,,,,
320,68992,2560,0.05639292575884611,0.5,0.5,,,,,,,,,
321,69192,2568,0.04195838459922622,0.625,0.625,0.03776696038665249,0.75,0.75,,,,,,
322,69456,2576,0.03318772993050515,0.875,0.875,,,,,,,,,
323,69720,2584,0.050917501416406594,0.375,0.375,,,,,,,,,
324,69856,2592,0.05915662830462679,0.75,0.75,,,,,,,,,
325,70120,2600,0.033677868484519424,1.0,1.0,,,,,,,,,
326,70256,2608,0.0666174155054614,0.625,0.625,,,,,,,,,
327,70456,2616,0.04519661621190607,0.375,0.375,,,,,,,,,
328,70656,2624,0.045934450087758406,0.625,0.625,,,,,,,,,
329,70920,2632,0.036078498999122535,0.75,0.75,0.023247722998882336,0.75,0.75,,,,,,
330,71120,2640,0.04115218878102799,0.625,0.625,,,,,,,,,
331,71320,2648,0.04324569487789024,0.75,0.75,,,,,,,,,
332,71520,2656,0.04701467958589395,0.625,0.625,,,,,,,,,
333,71656,2664,0.07601286191493273,0.625,0.625,,,,,,,,,
334,71856,2672,0.04559384598707159,0.625,0.625,,,,,,,,,
335,72056,2680,0.04901443148031831,0.625,0.625,,,,,,,,,
